Covidence #,Study ID,Title,Reviewer Name,Select all geographic regions the paper focusses on according to UN standard area codes (https://unstats.un.org/unsd/methodology/m49/),"If relevant, enter names of the countries the study focusses on (separating multiple country names with "","") according to UN standard country names (https://unstats.un.org/unsd/methodology/m49/)",Select the relevant spatial scales (extent) of the study. Choose all that apply.,Does the study provide evidence for addressing any of the following nexus challenges?,Nexus Challenges Notes,Policy Effectiveness:,"Level of consideration of synergies and trade-offs (e.g., among nexus elements) Enabler","Level of consideration of synergies and trade-offs (e.g., among nexus elements) Barrier",Diversity of approaches employed to reach targets Enabler,Diversity of approaches employed to reach targets Barrier,Effectiveness of monitoring and evaluation Enabler,Effectiveness of monitoring and evaluation Barrier,Level of consideration of distributional implications Enabler,Level of consideration of distributional implications Barrier,Clarity and measurability of targets Enabler,Clarity and measurability of targets Barrier,Level of alignment with social values and priorities Enabler,Level of alignment with social values and priorities Barrier,Level of alignment with political values and priorities Enabler,Level of alignment with political values and priorities Barrier,Level of alignment with international priorities Enabler,Level of alignment with international priorities Barrier,Level of common understanding of nexus challenges and opportunities Enabler,Level of common understanding of nexus challenges and opportunities Barrier,Level of tailoring of policies/instruments to specific regional nexus relations Enabler,Level of tailoring of policies/instruments to specific regional nexus relations Barrier,"Level of complexity (e.g., in dynamics, uncertainty, and policy solutions) Enabler","Level of complexity (e.g., in dynamics, uncertainty, and policy solutions) Barrier",Spatial scale of implementation Enabler,Spatial scale of implementation Barrier,Temporal scale of implementation Enabler,Temporal scale of implementation Barrier,Level of intergenerational thinking Enabler,Level of intergenerational thinking Barrier,Level of consideration of diversity in institutional and actor values Enabler,Level of consideration of diversity in institutional and actor values Barrier,Institutional Capacity:,Number and quality of strategic partnerships Enabler,Number and quality of strategic partnerships Barrier,Level of participatory and collaborative planning Enabler,Level of participatory and collaborative planning Barrier,Level of attention to power asymmetries and redistribution of power Enabler,Level of attention to power asymmetries and redistribution of power Barrier,Level of coordination among sectors Enabler,Level of coordination among sectors Barrier,Characteristics of political systems and political cycles Enabler,Characteristics of political systems and political cycles Barrier,Level of organisational learning and course correction capability Enabler,Level of organisational learning and course correction capability Barrier,Economics & Financing:,Cost (including opportunity costs) Enabler,Cost (including opportunity costs) Barrier,Cost-benefit ratio Enabler,Cost-benefit ratio Barrier,Level of investment/financing Enabler,Level of investment/financing Barrier,Adequacy of economic valuation of nature Enabler,Adequacy of economic valuation of nature Barrier,Level of evaluation of environmental externalities Enabler,Level of evaluation of environmental externalities Barrier,Level to which property rights are well defined and/or accepted Enabler,Level to which property rights are well defined and/or accepted Barrier,Level of quantification of spatial heterogeneity in social-ecological costs and benefits Enabler,Level of quantification of spatial heterogeneity in social-ecological costs and benefits Barrier,Level of commodification of nature Enabler,Level of commodification of nature Barrier,Level to which financial incentives crowd out other incentives Enabler,Level to which financial incentives crowd out other incentives Barrier,Ratio of short-term to long-term funding Enabler,Ratio of short-term to long-term funding Barrier,Extent to which funding is siloed Enabler,Extent to which funding is siloed Barrier,Behaviour & Lifestyle:,Level and acceptability of social movements and citizen engagement Enabler,Level and acceptability of social movements and citizen engagement Barrier,"Nature of habits, beliefs, and values Enabler","Nature of habits, beliefs, and values Barrier",Extrent of individual and collective agency and leadership Enabler,Extrent of individual and collective agency and leadership Barrier,Amount and quality of awareness and education Enabler,Amount and quality of awareness and education Barrier,Ability to implement environmental litigation Enabler,Ability to implement environmental litigation Barrier,Extent and quality of media coverage Enabler,Extent and quality of media coverage Barrier,Level of focus on individual behaviour versus broader systemic change Enabler,Level of focus on individual behaviour versus broader systemic change Barrier,Level of ethical concerns about influencing behaviour/lifestyle changes Enabler,Level of ethical concerns about influencing behaviour/lifestyle changes Barrier,Technology:,Access to technology Enabler,Access to technology Barrier,Level of technology lock-in/path dependencies Enabler,Level of technology lock-in/path dependencies Barrier,Level of access to monitoring systems for integrated monitoring of the nexus Enabler,Level of access to monitoring systems for integrated monitoring of the nexus Barrier,Level of trust in technological solutions Enabler,Level of trust in technological solutions Barrier,Material Endowment (Non-financial):,Availability of natural capital Enabler,Availability of natural capital Barrier,Availability of produced capital Enabler,Availability of produced capital Barrier,Availability of human capital Enabler,Availability of human capital Barrier,Availability of social capital Enabler,Availability of social capital Barrier,"Are any other enablers mentioned? Separate multiple enablers with "","". ","Are any other barriers mentioned? Separate multiple barriers with "","".",Are any enablers or barriers mentioned specifically with respect to scaling?,Enablers & Barriers Notes,"Are any of the following governance approaches proposed or assessed as solutions to the above nexus challenges? Use your judgement to select one of the four governance approaches listed and then use the ""other"" category to list any specific governance approaches referred to in the study (separate multiple governance approaches with "","")",Governance Approaches Notes,What type of policy instruments are considered to operationalise the response options proposed or assessed?,"What specific policy instruments are proposed or assessed? Separate multiple policy instruments with "","".",Policy Instruments Notes,"Are any leverage points or levers specifically mentioned? Separate multiple leverage points with "","".",Which types of actors are involved in the implementation of the response options proposed or assessed?,"Which specific actors are considered? Separate multiple actors/institutions with "","".",Is there any evidence of intermediaries facilitating change? If so describe this below.,Actors Notes,Which nexus elements are considered?,Nexus Elements Notes,Which of the following cross cutting issues are considered?,Cross Cutting Issues Notes,What type of paper is this?,Type of Paper Notes,Would this paper make a good case study?,Case Studies Notes,"Do you have any other notes, comments, or insights on this paper?"
2564,Díaz 2019,The global assessment report on biodiversity and ecosystem services: Summary for policy makers,Consensus,Not applicable (no specific spatial location),"",Not applicable (no specific spatial location),Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ; Challenge #4 – Nexus Financial Challenge (ensuring adequate financing for the nexus),"","",x,"",x,"",x,"","","",x,"",x,"","","",x,"",x,"",x,"","",x,x,"",x,"",x,"","","","",x,"",x,"","","",s,"","","","","","","",x,"","",x,"",x,"",x,"",x,"","","","","","","","","","","","","","","","",x,"",x,"","","","","","","","","","","","","","",x,"","","","",x,"","","","","","","","Implementing existing and new instruments through place-based governance interventions that are integrative, informed, inclusive and adaptive, using strategic policy mixes and learning from feedback.","",No,"",Hierarchical Governance; Community Governance,"",Legal and Regulatory Instruments; Rights-Based Instruments and Customary Norms,"","","• Embrace diverse visions of a good life
• Reduce total consumption and waste
• Unleash values and action
• Reduce inequalities
• Practice justice and inclusion in conservation
• Internalize externalities and telecouplings
• Ensure environmentally friendly technology, innovation and investment
• Promote education and knowledge generation and sharing",Private; Civil Society; IPLCs; Governments,"","","",Biodiversity; Climate; Health; Food; Water,"",Equity; Poverty; Economic growth; Employment; Indigenous values and knowledge; Education; Energy,"",Review; Other: Report,"",No,"",""
2563,Change 2014,"AR5 Climate change 2014: Impacts, adaptation and vul‐nerability",Consensus,Northern Africa; Sub-Saharan Africa; Latin America and the Caribbean; Northern America; Antarctica; Central Asia; Eastern Asia; South-eastern Asia; Southern Asia; Western Asia; Eastern Europe;  Northern Europe; Southern Europe; Western Europe; Australia and New Zealand; Melanesia; Micronesia; Polynesia,"",Multi-regional (multiple continents/geographic regions),"Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ; Challenge #4 – Nexus Financial Challenge (ensuring adequate financing for the nexus); Challenge #5 – Nexus Knowledge and Scaling Challenge (ensuring adequate data, information, and monitoring)","","","","","","","","","","","","","",X,"","","","","","","","","",X,"","","","","","","","","","","","","","","","","","","","","","","","","","","",X,"","","","","","","","","","","","","","","","","","","","",X,"","","",X,"","","","","","","","","","",X,"","","","","",X,"","","","","","",X,"","","","lack of horizontal and vertical integration, knowledge, awareness, education ",No,"","Hierarchical Governance; Community Governance; Other: transformational adaptation, multi-level governance","",Legal and Regulatory Instruments; Rights-Based Instruments and Customary Norms; Economic and Financial Instruments; Social and Cultural Instruments,"","","",Private; Funders; Civil Society; IPLCs; NGOs; Regional Organisations; Multilateral Organisations; Governments,"","","",Biodiversity; Climate; Health; Food; Water,"",Equity; Poverty; Economic growth; Indigenous values and knowledge; Education; Energy; Other: gender,"",Review; Other: Assessment,"",No,"",This was a very difficult one to assess as it is so long and comprehensive. Note that the data collected here is only in relation to Part A (not Part B which are the regional assessments)
2560,Parmesan 2022,"Climate change 2022: Impacts, adaptation and vulnerability",Consensus,Not applicable (no specific spatial location),"",Not applicable (no specific spatial location),"Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ; Challenge #4 – Nexus Financial Challenge (ensuring adequate financing for the nexus); Challenge #5 – Nexus Knowledge and Scaling Challenge (ensuring adequate data, information, and monitoring)","","",x,"",x,"",x,"","","","","",x,"",x,"",x,"",x,"",x,"","",x,x,"",x,"",x,"",x,"","",x,"",x,"",x,"",x,"","",x,x,"","",x,"",x,"",x,"","",x,"","",x,"","","","","","","","",x,"","","","",x,"",x,x,"",x,"",x,"",x,"","",x,x,"","",x,"","","",x,"","","","","",x,"","","",x,"",x,"Public finance, experiments and pilots can help design effective actions, incentives for ecosystem-based adaptation & nature-based solutions, mitigation option designed as nature-based solutions, national & international policies for protection, monitoring & early-warning systems
for climate change, indigenous knowledge practices, low population growth & demand for food can make land available, experiments and pilots can help design effective actions, effective governance, adaptation finance, nature-based solutions, technological innovation, strengthening policy instruments, institutional capacity, multi-level governance and changes in human behaviour and lifestyles.

In coastal regions -  building and strengthening governance capacity and capabilities to tackle complex problems, taking a long-term perspective in making short term decisions, enabling more effective coordination across scales, sectors and policy domains, reducing injustice, inequity and social
vulnerability, and unlocking the productive potential of coastal conflict while strengthening local democracy.

In food fibre and other ecosystem provisioning services - policies and technologies that support diversification at landscape and farm levels: programmes that reward farmers for diversification practices, reduced incentives for intensified monocultures, extension support and market infrastructure for diverse crops, and productivity research on a greater variety of crops with support for post-harvest processing and regional markets, indigenous knowledge and local knowledge can facilitate adaptation when combined with scientific knowledge and utilised in
management regimes, partnerships between key stakeholders such as researchers forest managers and indigenous and local forest dependent communities will facilitate sustainable forest management, governance that recognises unexploited biological and socioeconomic food system synergies and equity would lead to positive adaptation strategy development and implementation, but options may be limited for those most at risk due to technological cost and low financial access, differentiated responses based on food security level and climate risk
can be effective, focus on meaningful participation in governance, design and implementation of adaptation strategies of those groups who are
vulnerable including gender.","Gender inequalities, changing precipitation patterns will increase competition for limited freshwater supplies, uncertainties exist concerning the scalability of integrated systems - their uptake faces particular barriers around risk land tenure social inclusion information and management skill and the nature and timing of benefit flows, the extent to which adaptation activities beyond harvest are cost-effective and the limits to such adaptation are location-specific and largely unknown, underutilisation of climate services",Yes,"Enablers - climate-smart agriculture (CSA) packages, climate finance from developed countries

Barriers - inequality",Hierarchical Governance; Market Governance; Network Governance; Community Governance; Other: Polycentric governance,"",Legal and Regulatory Instruments; Rights-Based Instruments and Customary Norms; Economic and Financial Instruments; Social and Cultural Instruments,"","","Public mechanisms and finance can leverage private sector finance for adaptation by addressing real and perceived regulatory cost and market barriers for example via public-private partnerships, developed-country climate finance, combined solutions, envisioning development alternatives through adaptation as a first step toward transformative adaptation can leverage social learning, a green financial mechanism, public mechanisms can help leverage private sector finance for adaptation, investment in non-fossil energies like renewables, nature based solutions, mitigation finance from the private sector",Private; Media; Funders; Civil Society; Academia; IPLCs; NGOs; Regional Organisations; Multilateral Organisations; Governments,"","Financial investors pool their investments through intermediaries, universities, think tanks, development cooperation agencies, national development banks","",Biodiversity; Climate; Health; Food; Water,"",Equity; Poverty; Economic growth; Employment; Indigenous values and knowledge; Education; Energy,"",Other: IPCC report,"",No,"",""
2559,Change 2022,Mitigation of climate change—IPCC,Consensus,Not applicable (no specific spatial location),"",Not applicable (no specific spatial location),Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ,"","",x,"",x,"",x,"",x,"",x,"",x,"",x,"",x,"",x,"",x,"","",x,x,"","","","","","","","",x,"",x,"","",x,"",x,"",x,"",x,"","",x,x,"",x,"","","",x,"",x,"","","","","","",x,"","","","","",x,"","",x,"","",x,"",x,"",x,"","",x,"","","",x,"","",x,"","","","","",x,"","","","","",x,"","",Ways of managing risk.,Yes,"On scaling:
Specific to the nexus - ""The multi-sectoral planning and investments that are needed to upscale the project require cooperation among the water, agriculture,
and energy sectors and an active involvement of local actors, private companies, and investors. These cooperation and involvement mechanisms are currently being established in Jordan. Given the emphasis on the economic value of the project, public-private partnerships are considered as the appropriate business and governance model, when the project is upscaled. Scenarios for upscaling
(seawater use primarily in low-lying areas close to the sea, to avoid energy-intensive pumping) include 50 MW of CSP, 50 hectares of greenhouses, which would produce 34,000 tonnes of vegetables annually, provide employment for over 800 people, and sequester more than 8000 tonnes of CO2-eq annually.""

An example of agroforestry is touched on ""Successful examples of how more complex agroforestry can be upscaled do exist in Brazil. For example, on farm trials and consistent investments over several years have enabled Rizoma Agro to develop a citrus production system that integrates commercial and native trees in a large-scale multi-layered agroforestry system. The success of their transition resulted in part from their corporate structure that allowed them to tap into the certified Green Bonds market (CBI 2020). However, different transition strategies need to be developed for family farmers and their distinct socio-economic conditions.""

Also - ""National governments can help scale up transitions by allocating resources and can provide the technical support that can spread innovative solutions""

Less relevant - some content on upscaling renewable energy technologies. 

Related to ""Level to which financial incentives crowd out other incentives"" - ""Financial incentives are more effective if combined with strategies addressing
non-financial barriers.""","Hierarchical Governance; Other: Multi-centred or polycentric forms of governance, and cross-sectoral governance","",Legal and Regulatory Instruments; Economic and Financial Instruments; Social and Cultural Instruments,"Multi-level governance, ""sustainable development often requires not one but a mix of policy instruments to bring about the multiple policy effects needed for social and
technological change""","I know the above aren't specific policies that were assessed, more like high level recommendations. ","Innovation, a ‘multilateral’ sovereign guarantee structure, cross-sectoral synergies, existing frameworks (eg. REDD+). ",Private; Media; Funders; Civil Society; Academia; IPLCs; NGOs; Regional Organisations; Multilateral Organisations; Governments,"Everyone is considered, and there are many specific examples in the case studies. The one specifically focusing (details in case study section) on the nexus included water sector, the agricultural sector, and public and private sector partners from Jordan. ","Financial intermediaries, Middle actors (professionals, experts, and regulators), Social influencers and thought leaders","",Climate; Food; Water,"",Energy; Other: Land,"",Other: IPCC Report,"",Yes,"See p. 1317, the ""Sahara Forest Project in Aqaba, Jordan"". This seems like a good case study. ",""
2558,McMullen 2019,Global Environment Outlook 6,Consensus,Northern Africa; Sub-Saharan Africa; Latin America and the Caribbean; Northern America; Antarctica; Central Asia; Eastern Asia; South-eastern Asia; Southern Asia; Western Asia; Eastern Europe;  Northern Europe; Southern Europe; Western Europe; Australia and New Zealand; Melanesia; Micronesia; Polynesia,"",Multi-regional (multiple continents/geographic regions),"","it focuses on issues related to data, knowledge, and the importance of actions based on available information but does not offer detailed evidence regarding the specific challenges.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",it does not explicitly mention whether the factors listed are identified as enablers or barriers to addressing the nexus challenges.,"","","","","It focuses on the challenges, opportunities, and approaches related to environmental sustainability, data, and knowledge but do not delve into the specific policy instruments.","doesn't explicitly mention specific leverage points or levers. The focus is more on general concepts related to data, knowledge, challenges, and opportunities for achieving sustainability goals. ","","","",doesn't explicitly mention specific actors involved in the implementation of response options. ,Biodiversity; Climate; Health; Food; Water,"",Equity; Indigenous values and knowledge,"",Other:  assessment report ,"",No,"",I used SUMMARY FOR POLICYMAKER
2556,Siala 2017,The Energy-water-food Nexus: Managing Key Resources for Sustainable Development,Consensus,Not applicable (no specific spatial location),"",Not applicable (no specific spatial location),"Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ; Challenge #4 – Nexus Financial Challenge (ensuring adequate financing for the nexus); Challenge #5 – Nexus Knowledge and Scaling Challenge (ensuring adequate data, information, and monitoring)","","",x,"",x,"",x,"","","","","","","","","","","","","","","","","","","","","","","","","","",x,"","","","","",x,"","","",x,"","","","","","",x,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",x,"","","","","","","","",x,"",x,"",x,"",x,"","","","","","",it doesn't explicitly mention specific governance approaches in the context of nexus challenges,"","",it does not explicitly mention the types of policy instruments considered to operationalize the response options,"",Private; Civil Society; Academia; NGOs; Regional Organisations; Multilateral Organisations; Governments,"","","",Food; Water,"",Equity; Poverty; Economic growth; Employment; Indigenous values and knowledge; Education; Energy,"",Opinion,"",Maybe,"",""
2553,Jalonen 2022,Gender equity and social inclusion in the water-energy-food-ecosystems (WEFE) nexus: Frameworks and tools for moving from resource-centric to people-centric WEFE nexus approaches,Consensus,South-eastern Asia,Indonesia,Not applicable (no specific spatial location),Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",X,"","","",X,"",X,"","","","","","","","","","","","","","","","","","","","","","","",X,"",X,"","Interaction, interdisciplinarity, multi-level engagement, multi-stakeholder involvement, collaboration, and iteration","",No,"",Hierarchical Governance; Community Governance,"","","","","",Civil Society; Regional Organisations; Governments,"First community: nomadic orang Rimba (women and men), Original community (women and men), settler community (women and men), village elite, youth, customary institution, village government, religious institution, women's groups. Second and third communities: farmer groups (women and men), Youth (women and men), Forest workers (men), elderly (men), Village elite (formal government officials and customary leaders)","","",Biodiversity; Food; Water,"",Equity; Energy; Other: Social inclusion,"",Empirical,"",No,"",Employment of ACM approach (Adaptative collaborative management) to empower multiple users to co-manage forest resources
2552,Bao 2018,Governing the Water-Energy-Food Nexus Approach for Creating Synergies and Managing Trade-offs,Consensus,South-eastern Asia; Southern Asia,"Bangladesh, India, Viet Nam","Regional (multiple countries, whole continents)",Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs),"","","","","","","","","","","","","","","",X,"","","","","","","",X,"","","","","","","","","","",X,"",X,"","","",X,"",X,"","","","","","","","",X,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lack of institutional coordination, lack of understanding of interlinkages, lack of incentives, lack of policy coherence",No,"",Hierarchical Governance,"A nexus-based policymaking 
process requires horizontal integration across different ministries/departments and vertical integration across the different level of governments (national and sub-national level). ",Legal and Regulatory Instruments; Social and Cultural Instruments,"",There is a lack of detail on what specific policy instruments are proposed but inferred to be largely regulatory or legal and some aspects of social/cultural instruments.,"","","","",No specific actors identified,Food; Water,"",Energy,"",Perspective,Issue Brief,No,"",Grey literature
2551,Weitz 2017,Governance in the water-energy-food nexus: Gaps and future research needs,Consensus,Not applicable (no specific spatial location),"",Not applicable (no specific spatial location),Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ,"","","",X,"",X,X,"","","","",x,"","",x,x,"","","","","","","","","",X,"",x,"","","",X,"","","",X,x,"",X,X,x,x,x,"","","","","",x,"","","","","","","","","","","","","","","","",X,X,X,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","communication, economic instruments","mismatch between how institutions are organized and the ways nexus pbm materialize, lack of strategic clarity among institutions, slowness to adopt the nexus concept and related assessements and tools in institutions and policy, lack of clairty on rights and responsabilities across sectors",No,"",Other: Integrative environmental governance,"","","","","","","","","",Food; Water,"",Equity; Energy,"",Review,"",No,"","Very interesting paper, that focuses precisely on the nexus governance. By reviewing existing literature, the authors capture the diversity of discourse about nexus governance (risk, economic rationality and political economy) and identify key gaps for research."
2550,Gyawali 2015,Nexus Governance: Harnessing Contending Forces at Work. Nexus Dialogue Synthesis Papers,Consensus,Southern Asia,"","Regional (multiple countries, whole continents)","Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ; Challenge #4 – Nexus Financial Challenge (ensuring adequate financing for the nexus); Challenge #5 – Nexus Knowledge and Scaling Challenge (ensuring adequate data, information, and monitoring)","","",x,"",x,"",x,"","",x,"","","",x,"",x,"","",x,"","","","",x,"","","","","","","","","","","",x,"","","","",x,"","","","","","",x,"",x,"",x,"","","","","","","","","","","",x,"","","","","","","","","","",x,"",x,"","","","","",x,"","","","",x,"","","","","","","","",x,"",x,"",x,"",x,"","","","",Network Governance; Community Governance,"it does mention various governance approaches and concepts such as community-based management, multi-stakeholder platforms, and oversight bodies. These can be broadly considered as elements of network governance and community governance. However, the synthesis doesn't explicitly propose or assess these approaches as solutions to nexus challenges in a structured manner. Instead, it highlights the importance of constructive engagement between different styles of organizing (bureaucratic hierarchism, market individualism, and activist egalitarianism) to address nexus challenges effectively.","Legal and Regulatory Instruments; Economic and Financial Instruments; Social and Cultural Instruments; Other: community-based management, multi-stakeholder platforms, and the need for inclusive and responsive policy platforms.","","",The synthesis provides a broad overview of governance challenges and considerations but does not delve into specific interventions or leverage points for effecting change in social-ecological systems.,Funders; Civil Society; NGOs; Governments,"","","",Food; Water,"",Equity; Poverty; Economic growth; Indigenous values and knowledge; Energy,"",Conceptual/theoretical,"",Yes,"",""
2549,Scott 2017,Making governance work for water–energy–food nexus approaches,Consensus,Sub-Saharan Africa; Latin America and the Caribbean; South-eastern Asia,"Indonesia, Kenya, Amazon basin (Brazil, Colombia and Peru)",Subnational >100 km² (watershed); National (whole country),Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ,"","",X,X,"","","","","","","","","","",X,X,"","","",X,"",X,"",X,"","","","","","","","","",X,X,X,X,"",X,"",X,"","",X,X,"","","","","","",X,"","","","","","","","","","","","","","","","","",X,X,"",X,"","","",X,"","","","","",X,"","","","","","","","","","","","","","","",X,"",X,"","","Efficient vertical and horizontal coordination across sectors, strenghtening of the capacity of local government organizations to adopt a nexus approach, strong legal architecture connecting WEF sectors, variety of stakeholders identified in the research, strong top-down and vertical coordination, establishment of ""nexus groups"" comprising senior expert from different ministries and sectores to share information/ identify policy gaps/ and define priorities, researches engaments, implementation of platforms for sharing knowledge and information,  absence of standardised information ","Legislation orientation towards maximising production, lack of clarity on the relative hierarchy of various regulations/policies and plans, lack of alignment of sectoral legislation with the develop responsibilities, lack of policy coherence (in the absence of a legal framework for integrated approaches, coordination and collaboration across sectors is dependent on the behaviour of individual actors), lack of integrated planning, lack of clarity about political roles, insufficient appreciation of the value of nexus approaches",No,"Authors highlight the disconnection between the national 
legal framework and implementation at provincial and district levels. Local governments have significant responsibiities. ",Hierarchical Governance,"",Legal and Regulatory Instruments,"National Medium-Term Development Plan (Indonesia), County Integrated Development Plan (Kenya), National Climate Change Response Strategy (Kenya), Water Act (Kenya)","",The authors highlight two major challenges in all study cases for improving coordination and integration: institutional/power relations and capacity/capabilities,Media; Civil Society; Regional Organisations; Multilateral Organisations; Governments,"Kenya: Water Resources Management Authority, Anglican Church of Kenya, Africa Legal Network, African Wildlife Foundation, British American Tobacco, Centre for Training and Integrated Research in ASAL Development, Community Forest Association, Forest Service, Wildlife Service, National Environment Management Authority, National Drought Management Authority, Northern Water Services Board, Protestant Reformed Church, Sustainable Agriculture Community Development Programme, Tree is Life Trust, United Nations Development Programme, United Nations Environment Programme, Water Resources Management Authority, Water Resource Users Association, World Agroforestry Centre ","","",Climate; Food; Water,"",Energy,"",Review; Empirical,"",Maybe,"", 
2548,Carmona-Moreno 2021,Implementing the water-energy-food-ecosystems nexus and achieving the sustainable development goals,Consensus,Not applicable (no specific spatial location),"",Not applicable (no specific spatial location),"Challenge #1 - Nexus Complexity Challenge (addressing and embracing nexus complexity); Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs); Challenge #3 – Nexus Governance Challenge (effective governance of the nexus) ; Challenge #4 – Nexus Financial Challenge (ensuring adequate financing for the nexus); Challenge #5 – Nexus Knowledge and Scaling Challenge (ensuring adequate data, information, and monitoring)","","",x,"","","",x,"","","","","",x,"",x,"","","",x,"","","","",x,x,"",x,"","","","","","",x,"",x,"","","",x,"","","","","","","",X,X,"",X,"","","","","","","","","","","","","","","","","","",x,"","","","","",x,"","","","","","","","","","","","","","",x,"","","","",x,"","","",x,"","","","Understand the interdependence of resources within a system across space and time, Recognize the interdependence between water, energy, food, and ecosystem, Identify integrated policy solutions to optimize trade-offs and maximize synergies across sectors","Bureaucracy and inefficient institutional structures, Lack of
policy support, Fossil fuel/electricity subsidies",Yes,"",Hierarchical Governance,"",Legal and Regulatory Instruments; Economic and Financial Instruments,"The document summaries how many EU policies link to the SDGs and the Nexus (although they aren't assessed for effectiveness) p. 11, others include: Improving energy efficiency, Developing a well-functioning regional energy market and exploring opportunities for energy–water exchanges between countries, the development of alternative energy sources, and improving overall energy efficiency, Lowering barriers to trading food and agricultural goods thus promoting their more cost-, water-, and energy-efficient production and exchange within the region, Developing mechanisms to incorporate wider impacts in sector-based policy development, and improving inter-sectorial coordination at the basin level by increasing representation of and consultation with the relevant ministries, Improving basin-wide monitoring, data verification and exchange, and knowledge-sharing, including joint monitoring (e.g., of water flows and quality) and joint forecasting.","","There is table on ""entry points"" in p. 18. ",Private; Funders; Civil Society; Academia; IPLCs; NGOs; Regional Organisations; Multilateral Organisations; Governments,There are many actors mentioned through the various case studies of this report. ,"","",Biodiversity; Climate; Health; Food; Water,"",Equity; Poverty; Economic growth; Employment; Indigenous values and knowledge; Education; Energy,"Since it likes the WEFE nexus to the SDGs, it relates to all elements",Review; Other: Report ,"",Yes,"There are numerous good case studies in this report, eg. the "" The Songwe River Basin Development Programme Case Study""",It is a UNESCO/EU report - and has a specific section for each region. 
2547,Flammini 2014,Walking the nexus talk: assessing the water-energy-food nexus in the context of the sustainable energy for all initiative,Consensus,Sub-Saharan Africa; Eastern Asia; South-eastern Asia; Southern Asia; Western Asia; Southern Europe,"Kenya, South Africa, India, China, Myanmar, 
Thailand, Lao PDR, Cambodia, Viet Nam, Qatar, Jordon, Spain","Site <1 km² (field to farm); Local >1 km² to 100 km² (neighbourhood to municipality); Subnational >100 km² (watershed); National (whole country); Regional (multiple countries, whole continents)",Challenge #2 – Nexus Values Challenge (considering multiple values and trade-offs),"","","","","","","","","",X,"","","","","","","","","","","",X,"","","","","","","","","","","","","","","","","","","","","","","","",X,"",X,"",X,X,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",X,X,"","","","","","","","","","","","","","","","labour, capital","land rights, water rights, over subsidisation of electricity for irrigation",No,"","","Doesn't really look at governance, but rather on-ground actions",Economic and Financial Instruments; Social and Cultural Instruments,"new irrigation technology financed by NGOs, private finance for new biofuel crops (sugar beet) that does not compete with food production","Doesn't really look at policy instruments but on-ground actions - e.g., bioenergy, power irrigation, etc.","",Private; NGOs; Governments,"","","",Food; Water,"",Economic growth; Employment; Energy; Other: capital,"",Review; Conceptual/theoretical; Other: Assessment,"",No,"",Report is about how to carry our a WEF nexus assessment so mainly about tools rather then specifically about response options.
